-23.7414	0	--
-23.6914	0	--
-23.6414	0	--
-23.5914	0	--
-23.5414	0	--
-23.4914	0	--
-23.4414	0	--
-23.3914	0	--
-23.3414	0	--
-23.2914	0	--
-23.2414	0	--
-23.1914	0	--
-23.1414	0	--
-23.0914	0	--
-23.0414	0	--
-22.9914	0	--
-22.9414	0	--
-22.8914	0	--
-22.8414	0	--
-22.7914	0	--
-22.7414	0	--
-22.6914	0	--
-22.6414	0	--
-22.5914	0	--
-22.5414	0	--
-22.4914	0	--
-22.4414	0	--
-22.3914	0	--
-22.3414	0	--
-22.2914	0	--
-22.2414	0	--
-22.1914	0	--
-22.1414	0	--
-22.0914	0	--
-22.0414	0	--
-21.9914	0	--
-21.9414	0	--
-21.8914	0	--
-21.8414	0	--
-21.7914	0	--
-21.7414	0	--
-21.6914	0	--
-21.6414	0	--
-21.5914	0	--
-21.5414	0	--
-21.4914	0	--
-21.4414	0	--
-21.3914	0	--
-21.3414	0	--
-21.2914	0	--
-21.2414	0	--
-21.1914	0	--
-21.1414	0	--
-21.0914	0	--
-21.0414	0	--
-20.9914	0	--
-20.9414	0	--
-20.8914	0	--
-20.8414	0	--
-20.7914	0	--
-20.7414	0	--
-20.6914	0	--
-20.6414	0	--
-20.5914	0	--
-20.5414	0	--
-20.4914	0	--
-20.4414	0	--
-20.3914	0	--
-20.3414	0	--
-20.2914	0	--
-20.2414	0	--
-20.1914	0	--
-20.1414	0	--
-20.0914	0	--
-20.0414	0	--
-19.9914	0	--
-19.9414	0	--
-19.8914	0	--
-19.8414	0	--
-19.7914	0	--
-19.7414	0	--
-19.6914	0	--
-19.6414	0	--
-19.5914	0	--
-19.5414	0	--
-19.4914	0	--
-19.4414	0	--
-19.3914	0	--
-19.3414	0	--
-19.2914	0	--
-19.2414	0	--
-19.1914	0	--
-19.1414	0	--
-19.0914	0	--
-19.0414	0	--
-18.9914	0	--
-18.9414	0	--
-18.8914	0	--
-18.8414	0	--
-18.7914	0	--
-18.7414	0	--
-18.6914	0	--
-18.6414	0	--
-18.5914	0	--
-18.5414	0	--
-18.4914	0	--
-18.4414	0	--
-18.3914	0	--
-18.3414	0	--
-18.2914	0	--
-18.2414	0	--
-18.1914	0	--
-18.1414	0	--
-18.0914	0	--
-18.0414	0	--
-17.9914	0	--
-17.9414	0	--
-17.8914	0	--
-17.8414	0	--
-17.7914	0	--
-17.7414	0	--
-17.6914	0	--
-17.6414	0	--
-17.5914	0	--
-17.5414	0	--
-17.4914	0	--
-17.4414	0	--
-17.3914	0	--
-17.3414	0	--
-17.2914	0	--
-17.2414	0	--
-17.1914	0	--
-17.1414	0	--
-17.0914	0	--
-17.0414	0	--
-16.9914	0	--
-16.9414	0	--
-16.8914	0	--
-16.8414	0	--
-16.7914	0	--
-16.7414	0	--
-16.6914	0	--
-16.6414	0	--
-16.5914	0	--
-16.5414	0	--
-16.4914	0	--
-16.4414	0	--
-16.3914	0	--
-16.3414	0	--
-16.2914	0	--
-16.2414	0	--
-16.1914	0	--
-16.1414	0	--
-16.0914	0	--
-16.0414	0	--
-15.9914	0	--
-15.9414	0	--
-15.8914	0	--
-15.8414	0	--
-15.7914	0	--
-15.7414	0	--
-15.6914	0	--
-15.6414	0	--
-15.5914	0	--
-15.5414	0	--
-15.4914	0	--
-15.4414	0	--
-15.3914	0	--
-15.3414	0	--
-15.2914	0	--
-15.2414	0	--
-15.1914	0	--
-15.1414	0	--
-15.0914	0	--
-15.0414	0	--
-14.9914	0	--
-14.9414	0	--
-14.8914	0	--
-14.8414	0	--
-14.7914	0	--
-14.7414	0	--
-14.6914	0	--
-14.6414	0	--
-14.5914	0	--
-14.5414	0	--
-14.4914	0	--
-14.4414	0	--
-14.3914	0	--
-14.3414	0	--
-14.2914	0	--
-14.2414	0	--
-14.1914	0	--
-14.1414	0	--
-14.0914	0	--
-14.0414	0	--
-13.9914	0	--
-13.9414	0	--
-13.8914	0	--
-13.8414	0	--
-13.7914	0	--
-13.7414	0	--
-13.6914	0	--
-13.6414	0	--
-13.5914	0	--
-13.5414	0	--
-13.4914	0	--
-13.4414	0	--
-13.3914	0	--
-13.3414	0	--
-13.2914	0	--
